Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-27 22:56:00,22:56:00,CNR3564784280,Canceled by Driver,CID313599,Prime SUV,Juhi,Sisamau,0.0,0.0,N/A,Customer related issue,N/A,N/A,770,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-19 05:10:00,05:10:00,CNR3701174917,Canceled by Driver,CID606769,eBike,Tilak Nagar,Kalyanpur,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,226,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-22 09:12:00,09:12:00,CNR3092310810,Success,CID687952,eBike,Kakadeo,Panki,84.0,50.0,N/A,N/A,No,N/A,269,UPI,21,4.8,4.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-30 06:36:00,06:36:00,CNR4696105572,Success,CID968678,eBike,Ashok Nagar,Civil Lines,294.0,35.0,N/A,N/A,Yes,Customer Demand,357,UPI,24,4.8,4.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-07 07:46:00,07:46:00,CNR6975670823,Success,CID222868,Mini,Saket Nagar,Kakadeo,182.0,130.0,N/A,N/A,Yes,Customer Demand,223,Cash,1,3.1,4.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-05 20:18:00,20:18:00,CNR6208035997,Success,CID674311,Auto,Krishna Nagar,Lakhanpur,105.0,45.0,N/A,N/A,No,N/A,391,Cash,11,4.0,3.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-15 23:39:00,23:39:00,CNR4589161770,Success,CID808433,Mini,Gumti No 5,Birhana Road,84.0,75.0,N/A,N/A,No,N/A,118,UPI,40,3.3,3.8,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-26 00:17:00,00:17:00,CNR9733278812,Canceled by Driver,CID190182,Prime Plus,Harjinder Nagar,Kakadeo,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,153,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-21 08:02:00,08:02:00,CNR3831372701,Success,CID903004,Prime Plus,Civil Lines,Naubasta,84.0,125.0,N/A,N/A,No,N/A,100,UPI,17,4.1,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-06 13:43:00,13:43:00,CNR2110318339,Driver Not Found,CID567945,Bike,Rail Bazaar,Civil Lines,0.0,0.0,N/A,N/A,N/A,N/A,2680,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-02 03:24:00,03:24:00,CNR8827449571,Canceled by Driver,CID299250,Prime Plus,Rail Bazaar,Arya Nagar,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,949,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-11 06:40:00,06:40:00,CNR7506476150,Success,CID831784,eBike,Harjinder Nagar,Nawabganj,308.0,135.0,N/A,N/A,No,N/A,362,UPI,11,4.6,3.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-23 08:15:00,08:15:00,CNR1004838169,Success,CID211388,eBike,Colonelganj,Mall Road,105.0,25.0,N/A,N/A,No,N/A,471,Cash,45,3.9,3.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-09 03:22:00,03:22:00,CNR4594088142,Driver Not Found,CID625857,Bike,Colonelganj,Vijay Nagar,0.0,0.0,N/A,N/A,N/A,N/A,496,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-30 03:20:00,03:20:00,CNR9193795244,Success,CID856471,Bike,Barra,Nawabganj,280.0,30.0,N/A,N/A,No,N/A,2834,Cash,39,4.5,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-05 12:55:00,12:55:00,CNR4852051674,Driver Not Found,CID931512,Prime Sedan,Birhana Road,Sisamau,0.0,0.0,N/A,N/A,N/A,N/A,724,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-15 10:20:00,10:20:00,CNR1343648281,Success,CID305033,Prime Sedan,Ratan Lal Nagar,Tilak Nagar,168.0,110.0,N/A,N/A,No,N/A,150,Cash,5,3.9,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-18 02:45:00,02:45:00,CNR9043375994,Success,CID620872,Prime Plus,Lakhanpur,Barra,175.0,25.0,N/A,N/A,Yes,Vehicle Breakdown,324,Cash,9,4.8,4.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-06 02:38:00,02:38:00,CNR6934578961,Canceled by Driver,CID474257,Prime Sedan,Arya Nagar,Panki,0.0,0.0,N/A,Customer related issue,N/A,N/A,169,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-02 06:05:00,06:05:00,CNR2219174477,Success,CID849636,Mini,Lakhanpur,Krishna Nagar,168.0,145.0,N/A,N/A,No,N/A,300,Cash,41,3.7,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-30 09:03:00,09:03:00,CNR8890189338,Success,CID207576,Bike,Nawabganj,Krishna Nagar,217.0,115.0,N/A,N/A,No,N/A,428,Cash,8,3.9,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-26 22:07:00,22:07:00,CNR4525673525,Success,CID503565,Prime Sedan,Saket Nagar,Shastri Nagar,287.0,30.0,N/A,N/A,No,N/A,2352,Cash,26,3.2,4.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-26 07:00:00,07:00:00,CNR3453856215,Success,CID666538,Auto,Swaroop Nagar,Swaroop Nagar,63.0,120.0,N/A,N/A,No,N/A,361,Cash,18,3.4,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-07 12:25:00,12:25:00,CNR4319005255,Canceled by Customer,CID297137,Prime Plus,Kidwai Nagar,Kalyanpur,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,553,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-12 14:26:00,14:26:00,CNR4291586533,Success,CID254419,Bike,Krishna Nagar,Swaroop Nagar,196.0,90.0,N/A,N/A,No,N/A,300,Cash,3,4.1,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-19 17:02:00,17:02:00,CNR5278332239,Success,CID690003,Prime SUV,Krishna Nagar,Mall Road,203.0,70.0,N/A,N/A,No,N/A,310,Cash,7,3.4,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 18:17:00,18:17:00,CNR2562011017,Success,CID378411,Prime Plus,Colonelganj,Panki,98.0,95.0,N/A,N/A,No,N/A,280,Cash,22,4.2,4.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-29 11:21:00,11:21:00,CNR9881545273,Canceled by Customer,CID191545,Auto,Lakhanpur,Kidwai Nagar,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,1383,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-05 18:51:00,18:51:00,CNR2229314674,Canceled by Customer,CID745758,eBike,Mall Road,Sisamau,0.0,0.0,Wrong Address,N/A,N/A,N/A,402,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-30 18:52:00,18:52:00,CNR2381493290,Canceled by Customer,CID641943,Prime SUV,Gumti No 5,Colonelganj,0.0,0.0,Change of plans,N/A,N/A,N/A,858,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 01:45:00,01:45:00,CNR3440739456,Success,CID254073,eBike,Mall Road,Naubasta,119.0,85.0,N/A,N/A,Yes,Customer Demand,587,Cash,20,4.0,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-12 11:36:00,11:36:00,CNR3514157582,Success,CID792649,Prime Plus,Kalyanpur,Vijay Nagar,56.0,100.0,N/A,N/A,No,N/A,435,Cash,47,4.0,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-26 04:18:00,04:18:00,CNR7568222009,Success,CID918571,eBike,Rail Bazaar,Gumti No 5,77.0,70.0,N/A,N/A,No,N/A,352,Cash,10,4.3,4.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-17 02:56:00,02:56:00,CNR6105294827,Success,CID816334,Prime SUV,Saket Nagar,Sisamau,91.0,60.0,N/A,N/A,No,N/A,1103,UPI,35,4.8,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 04:51:00,04:51:00,CNR2638928797,Canceled by Customer,CID777468,Prime Plus,Panki,Mall Road,0.0,0.0,Change of plans,N/A,N/A,N/A,331,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-19 12:02:00,12:02:00,CNR1058370763,Canceled by Driver,CID275713,Prime Plus,Arya Nagar,Kakadeo,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,341,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-05 01:28:00,01:28:00,CNR5512228215,Success,CID760574,Auto,Birhana Road,Gumti No 5,49.0,95.0,N/A,N/A,No,N/A,417,Cash,19,4.7,4.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-30 06:11:00,06:11:00,CNR2777266658,Success,CID476109,Prime SUV,Gumti No 5,Vijay Nagar,266.0,95.0,N/A,N/A,No,N/A,130,Cash,30,4.8,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 07:47:00,07:47:00,CNR7604296054,Success,CID335833,Prime SUV,Chunniganj,Nawabganj,175.0,40.0,N/A,N/A,No,N/A,366,UPI,28,3.6,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-02 17:11:00,17:11:00,CNR4517742155,Canceled by Driver,CID137387,Prime Plus,Mall Road,Parade,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,364,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-23 12:10:00,12:10:00,CNR2743620965,Success,CID546535,Bike,Panki,Tilak Nagar,287.0,125.0,N/A,N/A,No,N/A,768,Cash,36,3.8,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-30 05:03:00,05:03:00,CNR8513946079,Success,CID362512,Bike,Civil Lines,Ratan Lal Nagar,217.0,135.0,N/A,N/A,No,N/A,1053,UPI,42,4.7,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-08 17:35:00,17:35:00,CNR3917730909,Canceled by Driver,CID521667,Prime Sedan,Kalyanpur,Kalyanpur,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,696,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-18 06:55:00,06:55:00,CNR3497641225,Canceled by Driver,CID873478,Auto,Nawabganj,Panki,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,232,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-07 18:37:00,18:37:00,CNR9927341285,Canceled by Driver,CID518071,Auto,Sisamau,Vijay Nagar,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,131,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-02 13:23:00,13:23:00,CNR5803133786,Canceled by Driver,CID604448,eBike,Ashok Nagar,Harjinder Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,302,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-22 11:36:00,11:36:00,CNR8037616679,Success,CID706865,Prime Sedan,Panki,Harjinder Nagar,147.0,110.0,N/A,N/A,No,N/A,192,Cash,16,3.4,3.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-21 18:00:00,18:00:00,CNR9741206400,Success,CID190536,Prime SUV,Parade,Lakhanpur,224.0,85.0,N/A,N/A,No,N/A,504,UPI,47,4.3,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-17 17:24:00,17:24:00,CNR3502551351,Success,CID998828,eBike,Rail Bazaar,Swaroop Nagar,217.0,120.0,N/A,N/A,No,N/A,656,Cash,26,3.6,3.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-10 15:40:00,15:40:00,CNR7049171320,Success,CID120427,Prime Plus,Kakadeo,Ashok Nagar,70.0,85.0,N/A,N/A,No,N/A,451,Cash,6,3.1,3.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-19 15:31:00,15:31:00,CNR7806098026,Success,CID660625,Bike,Panki,Krishna Nagar,70.0,30.0,N/A,N/A,No,N/A,221,UPI,45,4.3,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-28 08:30:00,08:30:00,CNR8290625699,Driver Not Found,CID726881,eBike,Govind Nagar,Kakadeo,0.0,0.0,N/A,N/A,N/A,N/A,229,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-17 22:13:00,22:13:00,CNR4746536068,Canceled by Driver,CID836735,Prime Sedan,Gumti No 5,Kakadeo,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,402,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-22 00:47:00,00:47:00,CNR7361920343,Success,CID143555,Prime Plus,Panki,Mall Road,238.0,40.0,N/A,N/A,No,N/A,234,UPI,47,4.9,4.2,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-14 13:06:00,13:06:00,CNR8202182179,Canceled by Customer,CID898918,Auto,Krishna Nagar,Kakadeo,0.0,0.0,Change of plans,N/A,N/A,N/A,260,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-15 06:18:00,06:18:00,CNR2059335643,Success,CID369568,Prime Sedan,Ashok Nagar,Civil Lines,287.0,80.0,N/A,N/A,No,N/A,308,UPI,10,3.8,4.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-08 14:31:00,14:31:00,CNR3814571257,Driver Not Found,CID176922,Mini,Colonelganj,Ratan Lal Nagar,0.0,0.0,N/A,N/A,N/A,N/A,218,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-06 12:42:00,12:42:00,CNR5589614402,Success,CID900531,Prime Sedan,Panki,Harjinder Nagar,308.0,90.0,N/A,N/A,No,N/A,864,UPI,2,4.9,3.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-28 23:05:00,23:05:00,CNR8692603078,Success,CID851484,Mini,Mall Road,Nawabganj,154.0,90.0,N/A,N/A,No,N/A,327,UPI,36,4.2,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-28 17:08:00,17:08:00,CNR3624484274,Success,CID920669,Prime Sedan,Ratan Lal Nagar,Parade,308.0,100.0,N/A,N/A,No,N/A,294,Cash,9,4.6,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-03 22:19:00,22:19:00,CNR9376481775,Canceled by Driver,CID952028,Auto,Parade,Sisamau,0.0,0.0,N/A,Customer related issue,N/A,N/A,934,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-09 20:41:00,20:41:00,CNR4240837860,Success,CID217448,eBike,Harjinder Nagar,Sisamau,56.0,125.0,N/A,N/A,Yes,Vehicle Breakdown,294,UPI,33,3.3,4.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-12 04:25:00,04:25:00,CNR6656240073,Canceled by Driver,CID606463,Bike,Kakadeo,Phool Bagh,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,502,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-22 15:28:00,15:28:00,CNR9811690361,Success,CID662263,eBike,Juhi,Chunniganj,84.0,55.0,N/A,N/A,No,N/A,372,UPI,45,4.6,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 18:37:00,18:37:00,CNR3792297032,Success,CID738953,Mini,Krishna Nagar,Barra,56.0,135.0,N/A,N/A,No,N/A,948,UPI,19,3.3,4.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-28 13:21:00,13:21:00,CNR6646380039,Success,CID433305,Prime Plus,Kidwai Nagar,Chunniganj,119.0,100.0,N/A,N/A,No,N/A,196,Cash,49,3.6,4.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-25 13:54:00,13:54:00,CNR7635439345,Success,CID372724,Auto,Mall Road,Kidwai Nagar,140.0,55.0,N/A,N/A,No,N/A,245,UPI,16,4.0,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-18 20:42:00,20:42:00,CNR9626682764,Success,CID123688,Prime SUV,Mall Road,Rail Bazaar,126.0,120.0,N/A,N/A,No,N/A,153,UPI,13,4.6,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-06 02:35:00,02:35:00,CNR6916430156,Success,CID869461,Bike,Ashok Nagar,Mall Road,210.0,70.0,N/A,N/A,No,N/A,2942,UPI,31,4.9,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-14 05:36:00,05:36:00,CNR3738019617,Canceled by Driver,CID595775,Mini,Phool Bagh,Tilak Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,684,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-11 07:02:00,07:02:00,CNR5003692434,Canceled by Driver,CID115654,Prime SUV,Krishna Nagar,Civil Lines,0.0,0.0,N/A,Customer related issue,N/A,N/A,324,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-17 15:28:00,15:28:00,CNR2477523636,Success,CID474480,eBike,Kakadeo,Govind Nagar,301.0,70.0,N/A,N/A,No,N/A,1428,Cash,36,3.4,4.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-24 01:35:00,01:35:00,CNR4100744094,Canceled by Driver,CID435018,eBike,Shastri Nagar,Harjinder Nagar,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,339,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-13 20:57:00,20:57:00,CNR7192691771,Success,CID186872,Prime Sedan,Parade,Panki,98.0,25.0,N/A,N/A,No,N/A,297,Cash,21,3.1,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-30 18:35:00,18:35:00,CNR3867653619,Success,CID837628,Prime SUV,Barra,Juhi,56.0,45.0,N/A,N/A,No,N/A,319,UPI,41,3.6,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-09 05:07:00,05:07:00,CNR6590779299,Canceled by Driver,CID738523,Prime SUV,Harjinder Nagar,Civil Lines,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,496,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-28 17:54:00,17:54:00,CNR2122926528,Success,CID365718,Prime SUV,Juhi,Krishna Nagar,84.0,75.0,N/A,N/A,No,N/A,430,Cash,41,3.1,4.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-09 12:42:00,12:42:00,CNR6114383516,Success,CID365741,Bike,Harjinder Nagar,Nawabganj,154.0,80.0,N/A,N/A,No,N/A,914,UPI,37,4.2,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-12 20:22:00,20:22:00,CNR5402690549,Driver Not Found,CID187963,Prime Sedan,Naubasta,Civil Lines,0.0,0.0,N/A,N/A,N/A,N/A,262,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-21 19:57:00,19:57:00,CNR9921333618,Canceled by Driver,CID415121,Mini,Chunniganj,Govind Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,702,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-04 09:18:00,09:18:00,CNR2044546003,Canceled by Driver,CID935706,Prime Sedan,Barra,Shastri Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,1363,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-04 05:59:00,05:59:00,CNR6894424240,Canceled by Customer,CID113574,Prime Sedan,Barra,Gumti No 5,0.0,0.0,Driver is not moving towards pickup location,N/A,N/A,N/A,268,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-10 20:40:00,20:40:00,CNR9046298044,Canceled by Driver,CID143850,Bike,Nawabganj,Juhi,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,115,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-07 21:07:00,21:07:00,CNR6747191476,Success,CID231548,Prime Sedan,Phool Bagh,Harjinder Nagar,168.0,65.0,N/A,N/A,No,N/A,532,Cash,19,4.0,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-08 14:18:00,14:18:00,CNR6493438026,Success,CID644534,Auto,Panki,Tilak Nagar,238.0,145.0,N/A,N/A,No,N/A,287,UPI,5,3.9,3.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-17 21:21:00,21:21:00,CNR3646372364,Success,CID915862,eBike,Lakhanpur,Ashok Nagar,147.0,25.0,N/A,N/A,Yes,Vehicle Breakdown,987,UPI,27,4.1,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-07 15:10:00,15:10:00,CNR5725401101,Canceled by Driver,CID176194,Prime Sedan,Gumti No 5,Krishna Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,379,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-01 20:28:00,20:28:00,CNR3582368634,Success,CID591104,Bike,Govind Nagar,Kakadeo,210.0,65.0,N/A,N/A,No,N/A,626,UPI,48,5.0,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-30 11:02:00,11:02:00,CNR3394218730,Canceled by Driver,CID320684,Mini,Saket Nagar,Birhana Road,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,722,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-29 01:19:00,01:19:00,CNR4567080227,Success,CID372457,Prime Plus,Lakhanpur,Panki,84.0,130.0,N/A,N/A,No,N/A,302,UPI,47,3.5,5.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-19 20:58:00,20:58:00,CNR3651912293,Success,CID406151,Auto,Sisamau,Ashok Nagar,35.0,85.0,N/A,N/A,No,N/A,337,UPI,4,4.7,3.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-14 10:30:00,10:30:00,CNR1120466126,Success,CID424012,Auto,Arya Nagar,Ratan Lal Nagar,105.0,65.0,N/A,N/A,No,N/A,802,Cash,2,4.8,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-18 16:57:00,16:57:00,CNR4004014081,Success,CID873592,Prime SUV,Tilak Nagar,Govind Nagar,112.0,75.0,N/A,N/A,Yes,Customer Demand,714,Cash,23,3.1,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-04 15:02:00,15:02:00,CNR2801883483,Canceled by Driver,CID642521,Bike,Arya Nagar,Kalyanpur,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,310,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-07 19:51:00,19:51:00,CNR9224989457,Success,CID546631,Prime Plus,Chunniganj,Kidwai Nagar,224.0,30.0,N/A,N/A,No,N/A,775,Cash,22,3.8,4.2,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-05 09:27:00,09:27:00,CNR2239842537,Success,CID876446,Auto,Kakadeo,Ratan Lal Nagar,63.0,105.0,N/A,N/A,No,N/A,483,UPI,16,3.8,3.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-02 17:00:00,17:00:00,CNR4953428492,Canceled by Driver,CID297539,Auto,Sisamau,Phool Bagh,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,379,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-27 16:26:00,16:26:00,CNR4849949762,Success,CID427903,eBike,Swaroop Nagar,Arya Nagar,56.0,135.0,N/A,N/A,No,N/A,1603,UPI,33,4.1,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-25 07:13:00,07:13:00,CNR8645770096,Driver Not Found,CID459615,Auto,Tilak Nagar,Gumti No 5,0.0,0.0,N/A,N/A,N/A,N/A,490,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-10 06:54:00,06:54:00,CNR1517681698,Success,CID440595,Prime SUV,Parade,Phool Bagh,49.0,125.0,N/A,N/A,No,N/A,393,Cash,19,3.5,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-12 11:37:00,11:37:00,CNR4928502106,Success,CID688126,Prime Plus,Kakadeo,Rail Bazaar,84.0,40.0,N/A,N/A,No,N/A,439,Credit Card,39,3.6,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-28 23:43:00,23:43:00,CNR3780688845,Success,CID260201,Bike,Vijay Nagar,Tilak Nagar,77.0,140.0,N/A,N/A,No,N/A,315,Credit Card,19,4.3,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-09 11:08:00,11:08:00,CNR8779608674,Success,CID532454,Prime Sedan,Kidwai Nagar,Arya Nagar,189.0,120.0,N/A,N/A,No,N/A,294,Credit Card,14,3.9,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-03 10:26:00,10:26:00,CNR3765893080,Driver Not Found,CID573518,Prime SUV,Ashok Nagar,Civil Lines,0.0,0.0,N/A,N/A,N/A,N/A,380,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-04 02:26:00,02:26:00,CNR4187447284,Driver Not Found,CID657255,Prime SUV,Rail Bazaar,Colonelganj,0.0,0.0,N/A,N/A,N/A,N/A,353,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-21 03:48:00,03:48:00,CNR4301593690,Canceled by Driver,CID767840,Prime SUV,Ashok Nagar,Saket Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,390,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-24 21:07:00,21:07:00,CNR8636067607,Success,CID331354,Prime Plus,Rail Bazaar,Chunniganj,140.0,40.0,N/A,N/A,No,N/A,571,Cash,11,4.3,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-05 21:25:00,21:25:00,CNR1521434843,Canceled by Driver,CID332113,eBike,Shastri Nagar,Shastri Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,335,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
